"","x"
"linkdepth",0.0114754159438404
"c3",0.38213792157407
"c15",0.579576318099108
"c17",0.889529151574486
"linkdepth_s2",0.00606202687636407
"c3_s2",-0.0744741952649846
"c15_s2",0.236078834125439
"c17_s2",0.0295094202347992
"linkdepth_s3",0.061862678518475
"c3_s3",-0.209716189787005
"c15_s3",0.309730386696695
"c17_s3",-0.200539056997124
