"","x"
"linkdepth",0.330121374293422
"c3",-5.34550362966352
"c15",0.683205690330406
"c17",-0.970702497121457
"linkdepth_s2",0.213915375524417
"c3_s2",-0.437654296812864
"c15_s2",0.0664575360681394
"c17_s2",-1.13694650458733
"linkdepth_s3",0.184103352410853
"c3_s3",-5.5340428171047
"c15_s3",0.273137451127422
"c17_s3",-0.982373172662045
