"","x"
"linkdepth",0.0115164978155057
"c3",0.0802378655545996
"c15",-0.305186158032889
"c17",0.660750856400224
"linkdepth_s2",0.1042078692157
"c3_s2",-0.452636086957161
"c15_s2",0.13702114373826
"c17_s2",-0.486878191003658
