"","user","auxvar.1","auxvar.2","timestamp_Clickstream","time","c3","c15","c17","link_depth2","morph","Outcome_DB","Outcome_CV","Outcome_CU","Outcome_RE","Outcome_EA","visit","Cumul_Int_Outcomes","Cumul_Outcome_DB","Cumul_Outcome_CV","Cumul_Outcome_CU","Cumul_Outcome_RE","group_id","T.length","lastT","z_draw"
"1","00249fdebc11a8ff826c9af4c90f7291","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","03/05/2018 08:26",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
"2","00249fdebc11a8ff826c9af4c90f7291","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","03/05/2018 08:26",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1
"3","00249fdebc11a8ff826c9af4c90f7291","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","03/05/2018 08:26",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1
"4","00249fdebc11a8ff826c9af4c90f7291","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/international-full-time-mba/apply/financing-your-mba/","03/05/2018 08:27",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1
"5","002ad979345d2f360293423806992490","/mba/international-full-time-mba/apply/cv-assessment/","/mba/international-full-time-mba/why-the-rotterdam-mba/","25/03/2018 15:46",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1
"6","002ad979345d2f360293423806992490","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","24/04/2018 15:51",1.52e+12,0,0,1,6,1,1,0,0,0,0,2,1,1,0,0,0,2,2,1,1
"7","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","05/04/2018 17:21",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1
"8","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","05/04/2018 17:21",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1
"9","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","05/04/2018 17:21",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,3,3,0,1
"10","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/curriculum-teaching/","05/04/2018 18:06",1.52e+12,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,0,3,4,0,1
"11","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/curriculum-teaching/","05/04/2018 18:06",1.52e+12,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,0,3,5,0,1
"12","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","05/04/2018 18:21",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1
"13","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","05/04/2018 18:21",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,3,7,0,1
"14","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","05/04/2018 18:21",1.52e+12,1,0,0,7,1,0,0,0,0,0,2,0,0,0,0,0,3,8,0,1
"15","004e05b15bdf868c06602339a98a9a32","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","05/04/2018 18:21",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,3,9,1,1
"16","006d048baa676504c6e6d96559d1377b","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","03/06/2018 06:10",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2
"17","006d048baa676504c6e6d96559d1377b","/mba/international-full-time-mba/apply/","https://rsm.embark.com","03/06/2018 06:11",1.53e+12,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,4,2,0,2
"18","006d048baa676504c6e6d96559d1377b","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","03/06/2018 06:27",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,4,3,0,2
"19","006d048baa676504c6e6d96559d1377b","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/international-full-time-mba/apply/financing-your-mba/","03/06/2018 06:28",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,2
"20","006d048baa676504c6e6d96559d1377b","/mba/international-full-time-mba/apply/financing-your-mba/other-financing/","http://www.credila.com/","03/06/2018 06:30",1.53e+12,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,4,5,0,2
"21","006d048baa676504c6e6d96559d1377b","/mba/international-full-time-mba/apply/financing-your-mba/other-financing/","https://rsm.embark.com","03/06/2018 06:31",1.53e+12,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,4,6,1,2
"22","00994334c83aaf00be358def3e5df04b","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","27/05/2018 11:11",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,1
"23","00994334c83aaf00be358def3e5df04b","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","27/05/2018 11:11",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,5,2,0,1
"24","00994334c83aaf00be358def3e5df04b","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/apply/","27/05/2018 11:12",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,5,3,0,1
"25","00994334c83aaf00be358def3e5df04b","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","27/05/2018 11:12",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,5,4,1,1
"26","00b096438b95850fcca717e36c22ae60","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","01/04/2018 21:44",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1
"27","00b096438b95850fcca717e36c22ae60","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","01/04/2018 21:45",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,6,2,0,1
"28","00b096438b95850fcca717e36c22ae60","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/your-career/","01/04/2018 21:45",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,6,3,0,1
"29","00b096438b95850fcca717e36c22ae60","/mba/international-full-time-mba/your-career/","/mba/international-full-time-mba/student-life/","01/04/2018 21:46",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,6,4,0,1
"30","00b096438b95850fcca717e36c22ae60","/mba/international-full-time-mba/student-life/","/mba/international-full-time-mba/apply/","01/04/2018 21:46",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,6,5,1,1
"31","00f5cee34e4e9f176bbd8cb1ace2fda2","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","31/05/2018 06:26",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,7,1,0,1
"32","00f5cee34e4e9f176bbd8cb1ace2fda2","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/your-career/","31/05/2018 06:27",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,7,2,0,1
"33","00f5cee34e4e9f176bbd8cb1ace2fda2","/mba/international-full-time-mba/your-career/","/mba/international-full-time-mba/brochure-request/","31/05/2018 06:27",1.53e+12,0,0,1,6,1,1,0,0,0,0,1,1,1,0,0,0,7,3,1,1
"34","0125cb3ad4b36050064543f056c1df64","/mba/international-full-time-mba/why-the-rotterdam-mba/","#subpage-menu","26/03/2018 04:42",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,1
"35","0125cb3ad4b36050064543f056c1df64","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","26/03/2018 04:42",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,8,2,0,1
"36","0125cb3ad4b36050064543f056c1df64","/mba/international-full-time-mba/curriculum-teaching/","#subpage-menu","26/03/2018 04:42",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,8,3,0,1
"37","0125cb3ad4b36050064543f056c1df64","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/why-the-rotterdam-mba/","26/03/2018 04:42",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,8,4,0,1
"38","0125cb3ad4b36050064543f056c1df64","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","26/03/2018 04:42",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,8,5,1,1
"39","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/financing-your-mba/prodigy-finance/","/mba/international-full-time-mba/apply/living-in-rotterdam/","26/03/2018 07:27",1.52e+12,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,1
"40","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/international-full-time-mba/apply/financing-your-mba/","27/03/2018 06:32",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,9,2,0,1
"41","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/financing-your-mba/prodigy-finance/","https://prodigyfinance.com/rotterdam-school-of-management/loan?utm_source=Schoolwebsite&utm_medium=Website&utm_content=Rotterdam&utm_campaign=StudentMarketing2015","27/03/2018 06:35",1.52e+12,0,0,0,9,1,0,0,0,0,0,3,0,0,0,0,0,9,3,0,1
"42","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/international-full-time-mba/apply/financing-your-mba/","03/04/2018 09:19",1.52e+12,0,0,1,7,1,0,0,0,0,0,3,0,0,0,0,0,9,4,0,1
"43","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","#category-menu","03/04/2018 09:21",1.52e+12,0,0,1,7,1,0,0,0,0,0,3,0,0,0,0,0,9,5,0,1
"44","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/","03/04/2018 09:21",1.52e+12,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0,9,6,0,1
"45","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/faq/","/mba/international-full-time-mba/apply/faq/faq-item/i-have-taken-the-gmatgre-several-times-which-score-will-be-considered/","03/04/2018 10:04",1.52e+12,0,1,1,9,1,0,0,0,0,0,4,0,0,0,0,0,9,7,0,1
"46","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/faq/","#subpage-menu","03/04/2018 10:05",1.52e+12,0,1,1,7,1,0,0,0,0,0,4,0,0,0,0,0,9,8,0,1
"47","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/faq/","#category-menu","03/04/2018 10:05",1.52e+12,0,1,1,7,1,0,0,0,0,0,4,0,0,0,0,0,9,9,0,1
"48","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/faq/","/mba/international-full-time-mba/apply/faq/faq-item/when-was-the-rsm-mba-founded/","03/04/2018 10:06",1.52e+12,0,1,1,9,1,0,0,0,0,0,4,0,0,0,0,0,9,10,0,1
"49","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/faq/","/executive-education/","03/04/2018 10:07",1.52e+12,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0,9,11,0,1
"50","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/faq/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","03/04/2018 10:07",1.52e+12,0,0,1,7,1,0,0,0,0,0,4,0,0,0,0,0,9,12,0,1
"51","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","#category-menu","03/04/2018 10:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,4,0,0,0,0,0,9,13,0,1
"52","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","#website-search-responsive","03/04/2018 10:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,4,0,0,0,0,0,9,14,0,1
"53","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","#category-menu","03/04/2018 10:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,4,0,0,0,0,0,9,15,0,1
"54","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/faq/faq-item/do-you-have-a-minimum-gmat-requirement/","/mba/international-full-time-mba/apply/financing-your-mba/","03/04/2018 10:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,4,0,0,0,0,0,9,16,0,1
"55","01271ab6b315b8106339f1f8f7bc2479","/tuition-fees/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","03/04/2018 14:10",1.52e+12,0,0,1,7,1,0,0,0,0,0,6,0,0,0,0,0,9,17,0,1
"56","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/international-full-time-mba/apply/financing-your-mba/","04/04/2018 05:59",1.52e+12,0,0,1,7,1,0,0,0,0,0,6,0,0,0,0,0,9,18,0,1
"57","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/financing-your-mba/mba-scholarships/","/mba/international-full-time-mba/apply/living-in-rotterdam/","04/04/2018 06:14",1.52e+12,0,0,0,7,1,0,0,0,0,0,6,0,0,0,0,0,9,19,0,1
"58","01271ab6b315b8106339f1f8f7bc2479","/mba/international-full-time-mba/apply/financing-your-mba/mba-scholarships/","/mba/international-full-time-mba/apply/contact-our-students/","04/04/2018 06:17",1.52e+12,0,0,0,7,1,0,0,0,0,0,6,0,0,0,0,0,9,20,1,1
"59","01d9a80703b1bad41da71bab8f4dd686","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/apply/","06/04/2018 09:00",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1
"60","01d9a80703b1bad41da71bab8f4dd686","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","06/04/2018 09:01",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,10,2,1,1
"61","01e5ddba4c2b3791e52c201bbef632c1","/mba/global-executive-onemba/why-the-rsm-global-onemba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","04/06/2018 12:43",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,11,1,1,1
"62","01ed15d3f5dcedaba1ec59e671fabc4f","/mba/international-full-time-mba/why-the-rotterdam-mba/","https://www.linkedin.com/in/carriefok/","22/04/2018 14:39",1.52e+12,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,12,1,0,1
"63","01ed15d3f5dcedaba1ec59e671fabc4f","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","22/04/2018 14:41",1.52e+12,0,0,1,6,1,1,0,0,0,0,1,1,1,0,0,0,12,2,1,1
"64","02188784e6fbcddce1a6b78280b59ae5","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","18/05/2018 08:30",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,13,1,1,1
"65","0229ccbf4cc2507bcc58b664326ac66e","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","27/05/2018 08:15",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,14,1,1,1
"66","023bff395d63814c23980cc69aed7fe9","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","03/05/2018 21:47",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,15,1,0,1
"67","023bff395d63814c23980cc69aed7fe9","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","03/05/2018 21:48",1.53e+12,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,0,15,2,0,1
"68","023bff395d63814c23980cc69aed7fe9","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","04/05/2018 11:23",1.53e+12,0,0,1,6,1,1,0,0,0,0,2,1,1,0,0,0,15,3,1,1
"69","02522dd50d1358ea0492a01a82ffb840","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","28/05/2018 00:28",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,16,1,0,2
"70","02522dd50d1358ea0492a01a82ffb840","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","28/05/2018 00:28",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,16,2,0,2
"71","02522dd50d1358ea0492a01a82ffb840","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","28/05/2018 00:28",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,16,3,0,2
"72","02522dd50d1358ea0492a01a82ffb840","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","https://rsm.embark.com","28/05/2018 00:29",1.53e+12,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,16,4,1,2
"73","027891b6d4ddbea8420eeef3400f4fe5","/mba/","/mba/international-full-time-mba/apply/cv-assessment/","02/04/2018 20:04",1.52e+12,0,0,0,7,1,0,1,0,0,0,1,1,0,1,0,0,17,1,0,1
"74","027891b6d4ddbea8420eeef3400f4fe5","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","02/04/2018 20:05",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,17,2,0,1
"75","027891b6d4ddbea8420eeef3400f4fe5","/mba/international-full-time-mba/why-the-rotterdam-mba/","#subpage-menu","02/04/2018 20:06",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,17,3,0,1
"76","027891b6d4ddbea8420eeef3400f4fe5","/mba/international-full-time-mba/why-the-rotterdam-mba/","#category-menu","02/04/2018 20:06",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,17,4,0,1
"77","027891b6d4ddbea8420eeef3400f4fe5","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/","02/04/2018 20:06",1.52e+12,0,0,0,4,1,0,0,0,0,0,1,1,0,1,0,0,17,5,1,1
"78","0296f0b7fa3632e67b2a20b36aaab976","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/your-career/","27/03/2018 07:45",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,18,1,1,1
"79","02cf8e6fe3181115a758d10339c22a24","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","25/03/2018 10:01",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,19,1,0,2
"80","02cf8e6fe3181115a758d10339c22a24","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","25/03/2018 10:01",1.52e+12,0,0,1,6,1,1,0,0,0,0,1,1,1,0,0,0,19,2,0,2
"81","02cf8e6fe3181115a758d10339c22a24","/mba/international-full-time-mba/brochure-request/","/mba/international-full-time-mba/student-life/","25/03/2018 10:02",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,1,1,0,0,0,19,3,0,2
"82","02cf8e6fe3181115a758d10339c22a24","/mba/international-full-time-mba/student-life/","/mba/international-full-time-mba/curriculum-teaching/","25/03/2018 10:02",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,19,4,0,2
"83","02cf8e6fe3181115a758d10339c22a24","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/student-life/","25/03/2018 10:03",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,1,1,0,0,0,19,5,0,2
"84","02cf8e6fe3181115a758d10339c22a24","/mba/international-full-time-mba/student-life/","/mba/international-full-time-mba/apply/","25/03/2018 10:03",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,1,1,0,0,0,19,6,0,2
"85","02cf8e6fe3181115a758d10339c22a24","/mba/international-full-time-mba/apply/","https://rsm.embark.com","25/03/2018 10:03",1.52e+12,0,0,0,7,1,0,0,0,0,1,1,1,1,0,0,0,19,7,0,2
"86","02cf8e6fe3181115a758d10339c22a24","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/why-the-rotterdam-mba/","25/03/2018 10:04",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,19,8,1,2
"87","02d8a43cb5c914abe1b3e56fbc47faec","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","31/05/2018 02:07",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,20,1,0,1
"88","02d8a43cb5c914abe1b3e56fbc47faec","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","31/05/2018 02:07",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,20,2,0,1
"89","02d8a43cb5c914abe1b3e56fbc47faec","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/your-career/","31/05/2018 02:09",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,20,3,0,1
"90","02d8a43cb5c914abe1b3e56fbc47faec","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/your-career/","31/05/2018 02:09",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,20,4,0,1
"91","02d8a43cb5c914abe1b3e56fbc47faec","/mba/international-full-time-mba/your-career/","/mba/international-full-time-mba/your-career/your-placement-options/","31/05/2018 02:10",1.53e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,20,5,0,1
"92","02d8a43cb5c914abe1b3e56fbc47faec","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","31/05/2018 03:06",1.53e+12,1,0,0,7,1,0,0,0,0,0,2,0,0,0,0,0,20,6,0,1
"93","02d8a43cb5c914abe1b3e56fbc47faec","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","/mba/international-full-time-mba/apply/cv-assessment/","31/05/2018 03:14",1.53e+12,0,0,0,7,1,0,1,0,0,0,2,1,0,1,0,0,20,7,1,1
"94","03258bf4bf9f49af85319686ab02dedd","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","19/04/2018 08:37",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,21,1,0,1
"95","03258bf4bf9f49af85319686ab02dedd","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","19/04/2018 08:38",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,21,2,1,1
"96","034c94654e4593a52b6005e5c0c001b7","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/jeroen-reyes-stolker/?no_cache=1","20/04/2018 05:48",1.52e+12,1,0,1,8,1,0,0,0,0,0,1,0,0,0,0,0,22,1,1,1
"97","035976e8c17c9cd5213949d147e27b73","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/international-full-time-mba/student-life/","09/04/2018 16:31",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,23,1,0,1
"98","035976e8c17c9cd5213949d147e27b73","/mba/international-full-time-mba/student-life/","/mba/international-full-time-mba/why-the-rotterdam-mba/","09/04/2018 16:32",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,23,2,0,1
"99","035976e8c17c9cd5213949d147e27b73","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","09/04/2018 16:33",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,23,3,1,1
"100","03681336a2dc4e424c6ce478fb0f2f61","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","02/05/2018 12:25",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,24,1,0,1
"101","03681336a2dc4e424c6ce478fb0f2f61","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","02/05/2018 12:25",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,24,2,0,1
"102","03681336a2dc4e424c6ce478fb0f2f61","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","02/05/2018 12:26",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,24,3,1,1
"103","03c0bc6e8eb35d18e2f51bd6d7c131a7","/mba/","/mba/international-full-time-mba/apply/cv-assessment/","04/06/2018 15:22",1.53e+12,0,0,0,7,1,0,1,0,0,0,1,1,0,1,0,0,25,1,0,1
"104","03c0bc6e8eb35d18e2f51bd6d7c131a7","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","04/06/2018 15:22",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,25,2,1,1
"105","03d76e65c2aa365ccbea9ccd85c07342","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","21/04/2018 12:58",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,26,1,1,1
"106","03eac388ea737462199b9657de44145e","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","17/05/2018 08:54",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,27,1,0,1
"107","03eac388ea737462199b9657de44145e","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","17/05/2018 08:55",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,27,2,0,1
"108","03eac388ea737462199b9657de44145e","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","17/05/2018 08:59",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,27,3,1,1
